czar,yrn,0,2,0,Boss Battle 3
cracker jones,maps,1,0,2,Boss Battle 3
widdy,b33f,1,0,2,Boss Battle 3
czar,maps,0,2,0,Boss Battle 3
yrn,b33f,0,2,0,Boss Battle 3
cracker jones,widdy,1,0,2,Boss Battle 3
czar,b33f,0,2,0,Boss Battle 3
maps,widdy,1,1,2,Boss Battle 3
yrn,cracker jones,0,2,0,Boss Battle 3
sheermadness,feartheday,0,2,0,Boss Battle 3
$$$ jim $$$,bhol,0,2,0,Boss Battle 3
velocity jones,newbtube,1,1,2,Boss Battle 3
sheermadness,bhol,0,2,0,Boss Battle 3
feartheday,newbtube,1,0,2,Boss Battle 3
$$$ jim $$$,velocity jones,0,2,1,Boss Battle 3
sheermadness,newbtube,0,2,0,Boss Battle 3
bhol,velocity jones,0,2,1,Boss Battle 3
feartheday,$$$ jim $$$,1,0,2,Boss Battle 3
sheermadness,velocity jones,0,2,0,Boss Battle 3
newbtube,$$$ jim $$$,0,2,0,Boss Battle 3
bhol,feartheday,0,2,0,Boss Battle 3
sheermadness,$$$ jim $$$,0,2,1,Boss Battle 3
velocity jones,feartheday,0,2,0,Boss Battle 3
newbtube,bhol,0,2,0,Boss Battle 3
fumbles,reject,0,2,0,Boss Battle 3
mando,mr. tit,0,2,0,Boss Battle 3
loto,reject,0,2,0,Boss Battle 3
fumbles,mando,0,2,0,Boss Battle 3
loto,mr. tit,0,2,0,Boss Battle 3
reject,mando,1,0,2,Boss Battle 3
loto,mando,0,2,1,Boss Battle 3
mr. tit,fumbles,1,0,2,Boss Battle 3
loto,fumbles,0,2,0,Boss Battle 3
mr. tit,reject,0,2,0,Boss Battle 3
hydra,three beers,0,2,0,Boss Battle 3
walkrofsky,griffith,0,2,1,Boss Battle 3
hydra,atari,0,2,0,Boss Battle 3
three beers,griffith,1,0,2,Boss Battle 3
hydra,griffith,0,2,0,Boss Battle 3
atari,walkrofsky,1,0,2,Boss Battle 3
hydra,walkrofsky,0,2,0,Boss Battle 3
atari,three beers,0,2,1,Boss Battle 3
walkrofsky,three beers,0,2,0,Boss Battle 3
griffith,atari,0,2,0,Boss Battle 3
hammerheart,bort,0,2,0,Boss Battle 3
pugs,dankpank,0,2,0,Boss Battle 3
hammerheart,dankpank,0,2,0,Boss Battle 3
bort,pugs,1,0,2,Boss Battle 3
dankpank,bort,0,2,0,Boss Battle 3
hammerheart,pugs,0,2,0,Boss Battle 3
deathcpo,yolft,0,2,0,Boss Battle 3
stew,american patriot,0,2,1,Boss Battle 3
nacl,yolft,0,2,0,Boss Battle 3
deathcpo,stew,0,2,0,Boss Battle 3
nacl,american patriot,0,2,0,Boss Battle 3
yolft,stew,1,0,2,Boss Battle 3
nacl,stew,0,2,0,Boss Battle 3
american patriot,deathcpo,0,2,1,Boss Battle 3
nacl,deathcpo,0,2,0,Boss Battle 3
american patriot,yolft,0,2,0,Boss Battle 3
marbles,russellsprouts,0,2,0,Boss Battle 3
hipstur,stormcrow2,0,2,1,Boss Battle 3
pintoa,pale,0,2,0,Boss Battle 3
marbles,stormcrow2,0,2,0,Boss Battle 3
russellsprouts,pale,0,2,1,Boss Battle 3
hipstur,pintoa,0,2,1,Boss Battle 3
marbles,pale,0,2,0,Boss Battle 3
stormcrow2,pintoa,1,0,2,Boss Battle 3
russellsprouts,hipstur,1,0,2,Boss Battle 3
marbles,pintoa,0,2,0,Boss Battle 3
pale,hipstur,1,1,2,Boss Battle 3
stormcrow2,russellsprouts,1,0,2,Boss Battle 3
marbles,hipstur,0,2,1,Boss Battle 3
pintoa,russellsprouts,0,2,1,Boss Battle 3
pale,stormcrow2,0,2,1,Boss Battle 3
shears,soggy biscuit,0,2,0,Boss Battle 3
dogs_johnson,ensindic,0,2,0,Boss Battle 3
the yid,slappypoopy,0,2,1,Boss Battle 3
shears,ensindic,0,2,0,Boss Battle 3
soggy biscuit,slappypoopy,1,0,2,Boss Battle 3
dogs_johnson,the yid,0,2,1,Boss Battle 3
shears,slappypoopy,0,2,0,Boss Battle 3
ensindic,the yid,1,0,2,Boss Battle 3
soggy biscuit,dogs_johnson,1,0,2,Boss Battle 3
shears,the yid,0,2,1,Boss Battle 3
slappypoopy,dogs_johnson,1,0,2,Boss Battle 3
ensindic,soggy biscuit,0,2,0,Boss Battle 3
shears,dogs_johnson,0,2,1,Boss Battle 3
the yid,soggy biscuit,0,2,0,Boss Battle 3
slappypoopy,ensindic,0,2,1,Boss Battle 3
combo blaze,godofgrunts,0,2,0,Boss Battle 3
skg,shaddi,0,2,1,Boss Battle 3
fil,derstuk,0,2,0,Boss Battle 3
combo blaze,shaddi,0,2,0,Boss Battle 3
godofgrunts,derstuk,1,0,2,Boss Battle 3
skg,fil,1,0,2,Boss Battle 3
combo blaze,derstuk,0,2,0,Boss Battle 3
shaddi,fil,1,1,2,Boss Battle 3
godofgrunts,skg,1,0,2,Boss Battle 3
combo blaze,fil,0,2,0,Boss Battle 3
derstuk,skg,1,0,2,Boss Battle 3
shaddi,godofgrunts,0,2,0,Boss Battle 3
combo blaze,skg,0,2,0,Boss Battle 3
fil,godofgrunts,0,2,0,Boss Battle 3
derstuk,shaddi,1,0,2,Boss Battle 3
superboomfan,pugs,0,2,0,Boss Battle 3
hammerheart,nacl,0,2,0,Boss Battle 3
hero pie,fumbles,0,2,0,Boss Battle 3
elel,skg,1,0,2,Boss Battle 3
shihman,b33f,0,2,1,Boss Battle 3
sheermadness,combo blaze,0,2,0,Boss Battle 3
czar,dogs_johnson,0,2,1,Boss Battle 3
dext3r,jamjar,0,2,0,Boss Battle 3
hydra,marbles,0,2,0,Boss Battle 3
q!,tr3gthez,1,1,2,Boss Battle 3
ctg,deathcpo,1,1,2,Boss Battle 3
tacos,hipstur,0,2,0,Boss Battle 3
loto,shears,1,1,2,Boss Battle 3
josh brody,fireblaster,0,2,1,Boss Battle 3
lowww,kd3,0,2,1,Boss Battle 3
superboomfan,hammerheart,0,2,0,Boss Battle 3
hero pie,skg,0,2,0,Boss Battle 3
shihman,sheermadness,1,0,2,Boss Battle 3
kerokeroppi,czar,0,2,0,Boss Battle 3
dext3r,hydra,0,2,0,Boss Battle 3
tr3gthez,deathcpo,0,2,0,Boss Battle 3
tacos,shears,0,2,0,Boss Battle 3
josh brody,lowww,0,2,0,Boss Battle 3
superboomfan,hero pie,0,3,0,Boss Battle 3
sheermadness,kerokeroppi,1,0,3,Boss Battle 3
dext3r,tr3gthez,0,3,1,Boss Battle 3
tacos,josh brody,1,2,3,Boss Battle 3
pugs,nacl,1,0,2,Boss Battle 3
fumbles,elel,0,2,0,Boss Battle 3
b33f,combo blaze,1,0,2,Boss Battle 3
jamjar,marbles,1,0,2,Boss Battle 3
q!,ctg,1,1,2,Boss Battle 3
hipstur,loto,1,0,2,Boss Battle 3
fireblaster,kd3,0,2,1,Boss Battle 3
lowww,nacl,0,2,0,Boss Battle 3
shears,fumbles,0,2,1,Boss Battle 3
deathcpo,combo blaze,1,1,2,Boss Battle 3
hydra,dogs_johnson,1,1,2,Boss Battle 3
czar,marbles,0,2,1,Boss Battle 3
shihman,ctg,1,0,2,Boss Battle 3
skg,loto,1,0,2,Boss Battle 3
hammerheart,fireblaster,0,2,0,Boss Battle 3
lowww,shears,0,3,0,Boss Battle 3
combo blaze,dogs_johnson,0,3,2,Boss Battle 3
czar,ctg,1,2,3,Boss Battle 3
loto,hammerheart,0,3,0,Boss Battle 3
sheermadness,lowww,1,2,3,Boss Battle 3
hero pie,combo blaze,1,1,3,Boss Battle 3
tr3gthez,loto,0,3,1,Boss Battle 3
fil,$$$ jim $$$,1,1,2,Boss Battle 3
kd3,llcstoism,0,2,0,Boss Battle 3
antwon420,paco,0,2,0,Boss Battle 3
fil,llcstoism,1,0,2,Boss Battle 3
$$$ jim $$$,paco,0,2,0,Boss Battle 3
kd3,antwon420,0,2,0,Boss Battle 3
fil,paco,1,0,2,Boss Battle 3
llcstoism,antwon420,1,0,2,Boss Battle 3
$$$ jim $$$,kd3,1,0,2,Boss Battle 3
fil,antwon420,1,0,2,Boss Battle 3
paco,kd3,1,0,2,Boss Battle 3
llcstoism,$$$ jim $$$,1,0,2,Boss Battle 3
fil,kd3,1,0,2,Boss Battle 3
antwon420,$$$ jim $$$,1,0,2,Boss Battle 3
paco,llcstoism,0,2,1,Boss Battle 3
dogs_johnson,mando,0,2,0,Boss Battle 3
tyhiggz,hack,0,2,0,Boss Battle 3
fireblaster,kaz,0,2,0,Boss Battle 3
dogs_johnson,hack,0,2,0,Boss Battle 3
mando,kaz,1,0,2,Boss Battle 3
tyhiggz,fireblaster,0,2,1,Boss Battle 3
dogs_johnson,kaz,0,2,0,Boss Battle 3
hack,fireblaster,1,0,2,Boss Battle 3
mando,tyhiggz,1,1,2,Boss Battle 3
dogs_johnson,fireblaster,1,0,2,Boss Battle 3
kaz,tyhiggz,0,2,0,Boss Battle 3
hack,mando,1,1,2,Boss Battle 3
dogs_johnson,tyhiggz,0,2,0,Boss Battle 3
fireblaster,mando,0,2,1,Boss Battle 3
kaz,hack,0,2,1,Boss Battle 3
hipstur,griffith,0,2,0,Boss Battle 3
jimmy joe,skg,0,2,1,Boss Battle 3
komotonoto,crockett,0,2,1,Boss Battle 3
hipstur,skg,1,0,2,Boss Battle 3
griffith,crockett,1,0,2,Boss Battle 3
jimmy joe,komotonoto,1,1,2,Boss Battle 3
hipstur,crockett,0,2,0,Boss Battle 3
skg,komotonoto,0,2,0,Boss Battle 3
griffith,jimmy joe,0,2,0,Boss Battle 3
hipstur,komotonoto,0,2,0,Boss Battle 3
crockett,jimmy joe,0,2,1,Boss Battle 3
skg,griffith,0,2,0,Boss Battle 3
hipstur,jimmy joe,1,0,2,Boss Battle 3
komotonoto,griffith,0,2,0,Boss Battle 3
crockett,skg,1,0,2,Boss Battle 3
deathcpo,american patriot,0,2,0,Boss Battle 3
yrn,saltsizzle,0,2,1,Boss Battle 3
gt,b33f,1,1,2,Boss Battle 3
deathcpo,saltsizzle,0,2,0,Boss Battle 3
american patriot,b33f,1,0,2,Boss Battle 3
yrn,gt,0,2,0,Boss Battle 3
deathcpo,b33f,0,2,1,Boss Battle 3
saltsizzle,gt,0,2,1,Boss Battle 3
american patriot,yrn,0,2,1,Boss Battle 3
deathcpo,gt,0,2,0,Boss Battle 3
b33f,yrn,0,2,0,Boss Battle 3
saltsizzle,american patriot,1,1,2,Boss Battle 3
deathcpo,yrn,0,2,0,Boss Battle 3
gt,american patriot,1,1,2,Boss Battle 3
b33f,saltsizzle,0,2,1,Boss Battle 3
pugs,maniac379,0,2,0,Boss Battle 3
newbtube,cam2,0,2,1,Boss Battle 3
tr3gthez,rocket,0,2,0,Boss Battle 3
pugs,cam2,0,2,0,Boss Battle 3
maniac379,rocket,1,1,2,Boss Battle 3
newbtube,tr3gthez,1,0,2,Boss Battle 3
pugs,rocket,0,2,1,Boss Battle 3
cam2,tr3gthez,1,0,2,Boss Battle 3
maniac379,newbtube,0,2,1,Boss Battle 3
pugs,tr3gthez,1,0,2,Boss Battle 3
rocket,newbtube,0,2,0,Boss Battle 3
cam2,maniac379,1,1,2,Boss Battle 3
pugs,newbtube,0,2,0,Boss Battle 3
tr3gthez,maniac379,0,2,0,Boss Battle 3
rocket,cam2,1,1,2,Boss Battle 3
walkrofsky,cam1,0,2,0,Boss Battle 3
fumbles,maps,0,2,0,Boss Battle 3
limesoda,jamjar,1,0,2,Boss Battle 3
walkrofsky,maps,1,1,2,Boss Battle 3
cam1,jamjar,1,0,2,Boss Battle 3
fumbles,limesoda,0,2,0,Boss Battle 3
walkrofsky,jamjar,1,0,2,Boss Battle 3
maps,limesoda,1,0,2,Boss Battle 3
cam1,fumbles,1,0,2,Boss Battle 3
walkrofsky,limesoda,0,2,0,Boss Battle 3
jamjar,fumbles,1,1,2,Boss Battle 3
maps,cam1,1,1,2,Boss Battle 3
walkrofsky,fumbles,1,1,2,Boss Battle 3
limesoda,cam1,0,2,0,Boss Battle 3
jamjar,maps,1,0,2,Boss Battle 3
mando,lordtoko,0,2,0,Boss Battle 3
the yid,bre,0,2,0,Boss Battle 3
saltsizzle,lordtoko,0,2,0,Boss Battle 3
mando,the yid,0,2,0,Boss Battle 3
saltsizzle,bre,0,2,0,Boss Battle 3
lordtoko,the yid,1,1,2,Boss Battle 3
saltsizzle,the yid,0,2,0,Boss Battle 3
bre,mando,1,1,2,Boss Battle 3
saltsizzle,mando,0,2,1,Boss Battle 3
bre,lordtoko,1,0,2,Boss Battle 3
$$$ jim $$$,howdy,0,2,0,Boss Battle 3
skg,widdy,0,2,0,Boss Battle 3
scoback,howdy,0,2,0,Boss Battle 3
$$$ jim $$$,skg,1,0,2,Boss Battle 3
scoback,widdy,0,2,0,Boss Battle 3
howdy,skg,1,0,2,Boss Battle 3
scoback,skg,1,0,2,Boss Battle 3
widdy,$$$ jim $$$,1,0,2,Boss Battle 3
scoback,$$$ jim $$$,1,0,2,Boss Battle 3
widdy,howdy,0,2,0,Boss Battle 3
griffith,bhol,0,2,1,Boss Battle 3
pintoa,atari,0,2,0,Boss Battle 3
llcstoism,bhol,0,2,0,Boss Battle 3
griffith,pintoa,0,2,1,Boss Battle 3
llcstoism,atari,0,2,0,Boss Battle 3
bhol,pintoa,1,1,2,Boss Battle 3
llcstoism,pintoa,0,2,1,Boss Battle 3
atari,griffith,1,0,2,Boss Battle 3
llcstoism,griffith,0,2,0,Boss Battle 3
atari,bhol,1,1,2,Boss Battle 3
jsmirk,queso,0,2,1,Boss Battle 3
b33f,ringedge,0,2,0,Boss Battle 3
velocity jones,maps,0,2,1,Boss Battle 3
jsmirk,ringedge,0,2,0,Boss Battle 3
queso,maps,1,0,2,Boss Battle 3
b33f,velocity jones,1,0,2,Boss Battle 3
jsmirk,maps,1,0,2,Boss Battle 3
ringedge,velocity jones,0,2,1,Boss Battle 3
queso,b33f,1,0,2,Boss Battle 3
jsmirk,velocity jones,0,2,1,Boss Battle 3
maps,b33f,1,1,2,Boss Battle 3
ringedge,queso,1,0,2,Boss Battle 3
jsmirk,b33f,1,1,2,Boss Battle 3
velocity jones,queso,0,2,0,Boss Battle 3
maps,ringedge,0,2,0,Boss Battle 3
dankpank,mr. tit,1,0,2,Boss Battle 3
american patriot,hack,1,1,2,Boss Battle 3
slappymcnutz,mr. tit,1,1,2,Boss Battle 3
dankpank,american patriot,1,0,2,Boss Battle 3
slappymcnutz,hack,1,0,2,Boss Battle 3
mr. tit,american patriot,1,0,2,Boss Battle 3
slappymcnutz,american patriot,1,1,2,Boss Battle 3
hack,dankpank,0,2,0,Boss Battle 3
slappymcnutz,dankpank,0,2,0,Boss Battle 3
hack,mr. tit,0,2,0,Boss Battle 3
crockett,stew,0,2,1,Boss Battle 3
cam2,lou_sanus,0,2,0,Boss Battle 3
elrond,slappypoopy,1,0,2,Boss Battle 3
crockett,lou_sanus,0,2,0,Boss Battle 3
stew,slappypoopy,0,2,1,Boss Battle 3
cam2,elrond,0,2,0,Boss Battle 3
crockett,slappypoopy,0,2,0,Boss Battle 3
lou_sanus,elrond,1,1,2,Boss Battle 3
stew,cam2,1,0,2,Boss Battle 3
crockett,elrond,0,2,1,Boss Battle 3
slappypoopy,cam2,0,2,0,Boss Battle 3
lou_sanus,stew,1,0,2,Boss Battle 3
crockett,cam2,0,2,1,Boss Battle 3
elrond,stew,0,2,1,Boss Battle 3
slappypoopy,lou_sanus,0,2,1,Boss Battle 3
paco,shaddi,0,2,0,Boss Battle 3
cam1,derstuk,0,2,0,Boss Battle 3
three beers,russellsprouts,0,2,1,Boss Battle 3
paco,derstuk,0,2,0,Boss Battle 3
shaddi,russellsprouts,0,2,0,Boss Battle 3
cam1,three beers,0,2,1,Boss Battle 3
paco,russellsprouts,0,2,0,Boss Battle 3
derstuk,three beers,0,2,0,Boss Battle 3
shaddi,cam1,1,0,2,Boss Battle 3
paco,three beers,0,2,0,Boss Battle 3
russellsprouts,cam1,1,1,2,Boss Battle 3
derstuk,shaddi,1,0,2,Boss Battle 3
paco,cam1,0,2,0,Boss Battle 3
three beers,shaddi,1,0,2,Boss Battle 3
russellsprouts,derstuk,1,0,2,Boss Battle 3
dishier wand,moonshoe,0,2,0,Boss Battle 3
maniac379,ensindic,0,2,0,Boss Battle 3
kaz,professor_wizard,0,2,0,Boss Battle 3
dishier wand,ensindic,0,2,0,Boss Battle 3
moonshoe,professor_wizard,1,0,2,Boss Battle 3
maniac379,kaz,1,0,2,Boss Battle 3
dishier wand,professor_wizard,0,2,1,Boss Battle 3
ensindic,kaz,1,0,2,Boss Battle 3
moonshoe,maniac379,1,0,2,Boss Battle 3
dishier wand,kaz,0,2,0,Boss Battle 3
professor_wizard,maniac379,1,0,2,Boss Battle 3
ensindic,moonshoe,0,2,1,Boss Battle 3
dishier wand,maniac379,1,0,2,Boss Battle 3
kaz,moonshoe,0,2,0,Boss Battle 3
professor_wizard,ensindic,0,2,0,Boss Battle 3
kaz,cracker jones,0,2,0,Boss Battle 3
yolft,lou_sanus,1,0,2,Boss Battle 3
kaz,lou_sanus,0,2,0,Boss Battle 3
cracker jones,yolft,0,2,1,Boss Battle 3
kaz,yolft,0,2,0,Boss Battle 3
lou_sanus,cracker jones,0,2,1,Boss Battle 3
ringedge,sabe,0,2,0,Boss Battle 3
pale,three beers,1,0,2,Boss Battle 3
ringedge,three beers,1,1,2,Boss Battle 3
sabe,pale,1,0,2,Boss Battle 3
ringedge,pale,0,2,1,Boss Battle 3
three beers,sabe,0,2,0,Boss Battle 3
elrond,neph_girl,0,2,0,Boss Battle 3
ensindic,reject,0,2,1,Boss Battle 3
elrond,reject,0,2,0,Boss Battle 3
neph_girl,ensindic,1,0,2,Boss Battle 3
elrond,ensindic,0,2,0,Boss Battle 3
reject,neph_girl,1,0,2,Boss Battle 3
derstuk,syph,0,2,0,Boss Battle 3
velocity jones,duma,0,2,1,Boss Battle 3
cormander,syph,0,2,0,Boss Battle 3
derstuk,velocity jones,1,0,2,Boss Battle 3
cormander,duma,0,2,0,Boss Battle 3
syph,velocity jones,1,0,2,Boss Battle 3
cormander,velocity jones,1,0,2,Boss Battle 3
duma,derstuk,1,0,2,Boss Battle 3
cormander,derstuk,1,1,2,Boss Battle 3
duma,syph,0,2,1,Boss Battle 3
shaddi,maps,1,1,2,Boss Battle 3
bananabolts,maps,1,0,2,Boss Battle 3
bananabolts,shaddi,1,0,2,Boss Battle 3
slappypoopy,moonshoe,0,2,0,Boss Battle 3
greenblob,moonshoe,1,1,2,Boss Battle 3
greenblob,slappypoopy,1,0,2,Boss Battle 3
russellsprouts,nardwell,0,2,0,Boss Battle 3
queso,nardwell,0,2,0,Boss Battle 3
queso,russellsprouts,1,1,2,Boss Battle 3
professor_wizard,feartheday,0,2,0,Boss Battle 3
stew,thrillhouse,0,2,0,Boss Battle 3
professor_wizard,thrillhouse,0,2,1,Boss Battle 3
feartheday,stew,1,0,2,Boss Battle 3
professor_wizard,stew,0,2,1,Boss Battle 3
thrillhouse,feartheday,0,2,0,Boss Battle 3
hack,ccm,0,2,0,Boss Battle 3
bort,hack,1,0,2,Boss Battle 3
lordtoko,ccm,0,2,0,Boss Battle 3
lordtoko,hack,1,1,2,Boss Battle 3
ccm,bort,0,2,0,Boss Battle 3
lordtoko,bort,0,2,1,Boss Battle 3
atari,soggy biscuit,0,2,0,Boss Battle 3
multiball,frapple_apple,0,2,0,Boss Battle 3
howdy,soggy biscuit,0,2,0,Boss Battle 3
atari,multiball,0,2,0,Boss Battle 3
howdy,frapple_apple,0,2,1,Boss Battle 3
soggy biscuit,multiball,1,0,2,Boss Battle 3
howdy,multiball,1,1,2,Boss Battle 3
frapple_apple,atari,1,0,2,Boss Battle 3
howdy,atari,0,2,0,Boss Battle 3
frapple_apple,soggy biscuit,0,2,1,Boss Battle 3
mr. tit,stormcrow2,0,2,0,Boss Battle 3
bre,jollie,0,2,1,Boss Battle 3
duncs,stormcrow2,0,2,0,Boss Battle 3
mr. tit,bre,1,0,2,Boss Battle 3
duncs,jollie,0,2,1,Boss Battle 3
stormcrow2,bre,1,0,2,Boss Battle 3
duncs,bre,1,1,2,Boss Battle 3
jollie,mr. tit,0,2,1,Boss Battle 3
duncs,mr. tit,1,0,2,Boss Battle 3
jollie,stormcrow2,0,2,0,Boss Battle 3
bhol,greatwhitebuffalo,0,2,0,Boss Battle 3
widdy,greatwhitebuffalo,0,2,1,Boss Battle 3
bhol,bill,0,2,1,Boss Battle 3
greatwhitebuffalo,bill,1,0,2,Boss Battle 3
widdy,bill,0,2,1,Boss Battle 3
widdy,bhol,0,2,0,Boss Battle 3
superboomfan,kerokeroppi,0,3,1,Boss Battle 3
dext3r,josh brody,0,3,0,Boss Battle 3
superboomfan,dext3r,0,3,2,Boss Battle 3
superboomfan,dext3r,0,3,1,Boss Battle 3
combo blaze,lowww,1,0,3,Boss Battle 3
tr3gthez,ctg,0,3,2,Boss Battle 3
josh brody,lowww,0,3,0,Boss Battle 3
kerokeroppi,tr3gthez,0,3,0,Boss Battle 3
josh brody,kerokeroppi,0,3,1,Boss Battle 3
dext3r,josh brody,0,3,0,Boss Battle 3
dark gentleman,measthebeast,0,2,0,The Empire Smashes Back
kaz,papasquat,0,2,0,The Empire Smashes Back
traiman,russellsprouts,0,2,0,The Empire Smashes Back
josh brody,measthebeast,0,2,0,The Empire Smashes Back
dark gentleman,russellsprouts,0,2,0,The Empire Smashes Back
kaz,traiman,1,1,2,The Empire Smashes Back
josh brody,papasquat,0,2,0,The Empire Smashes Back
measthebeast,russellsprouts,1,1,2,The Empire Smashes Back
dark gentleman,kaz,1,0,2,The Empire Smashes Back
josh brody,russellsprouts,0,2,0,The Empire Smashes Back
papasquat,traiman,1,0,2,The Empire Smashes Back
measthebeast,kaz,0,2,0,The Empire Smashes Back
josh brody,traiman,0,2,0,The Empire Smashes Back
russellsprouts,kaz,1,0,2,The Empire Smashes Back
papasquat,dark gentleman,1,0,2,The Empire Smashes Back
josh brody,kaz,0,2,0,The Empire Smashes Back
traiman,dark gentleman,1,0,2,The Empire Smashes Back
papasquat,measthebeast,1,1,2,The Empire Smashes Back
josh brody,dark gentleman,0,2,0,The Empire Smashes Back
traiman,measthebeast,1,1,2,The Empire Smashes Back
russellsprouts,papasquat,1,1,2,The Empire Smashes Back
preston,2p,0,2,0,The Empire Smashes Back
kerokeroppi,2p,0,2,0,The Empire Smashes Back
jimmy joe,sunvulcan,0,2,0,The Empire Smashes Back
preston,jimmy joe,1,0,2,The Empire Smashes Back
2p,jimmy joe,1,0,2,The Empire Smashes Back
kerokeroppi,sunvulcan,0,2,0,The Empire Smashes Back
kerokeroppi,jimmy joe,0,2,0,The Empire Smashes Back
sunvulcan,preston,1,1,2,The Empire Smashes Back
kerokeroppi,preston,0,2,0,The Empire Smashes Back
sunvulcan,2p,0,2,0,The Empire Smashes Back
stranded,hwats,0,2,0,The Empire Smashes Back
raychu,diveo,0,2,1,The Empire Smashes Back
korobeniki,slatts,0,2,0,The Empire Smashes Back
ajbcdefg,capos,0,2,0,The Empire Smashes Back
stranded,diveo,0,2,0,The Empire Smashes Back
hwats,slatts,1,0,2,The Empire Smashes Back
raychu,capos,0,2,0,The Empire Smashes Back
korobeniki,ajbcdefg,1,1,2,The Empire Smashes Back
stranded,slatts,0,2,0,The Empire Smashes Back
diveo,capos,0,2,1,The Empire Smashes Back
hwats,ajbcdefg,1,0,2,The Empire Smashes Back
raychu,korobeniki,0,2,0,The Empire Smashes Back
stranded,capos,0,2,0,The Empire Smashes Back
slatts,ajbcdefg,0,2,1,The Empire Smashes Back
diveo,korobeniki,1,0,2,The Empire Smashes Back
hwats,raychu,1,0,2,The Empire Smashes Back
stranded,ajbcdefg,0,2,0,The Empire Smashes Back
capos,korobeniki,1,0,2,The Empire Smashes Back
slatts,raychu,1,0,2,The Empire Smashes Back
diveo,hwats,0,2,0,The Empire Smashes Back
stranded,korobeniki,0,2,0,The Empire Smashes Back
ajbcdefg,raychu,1,0,2,The Empire Smashes Back
capos,hwats,0,2,0,The Empire Smashes Back
slatts,diveo,0,2,0,The Empire Smashes Back
stranded,raychu,0,2,0,The Empire Smashes Back
korobeniki,hwats,0,2,0,The Empire Smashes Back
ajbcdefg,diveo,1,1,2,The Empire Smashes Back
capos,slatts,0,2,1,The Empire Smashes Back
horbie,silky johnson,0,2,0,The Empire Smashes Back
razz,pokmo,0,2,0,The Empire Smashes Back
the yid,bloogo,1,1,2,The Empire Smashes Back
lowww,silky johnson,0,2,0,The Empire Smashes Back
horbie,bloogo,0,2,0,The Empire Smashes Back
razz,the yid,0,2,1,The Empire Smashes Back
lowww,pokmo,0,2,0,The Empire Smashes Back
silky johnson,bloogo,1,1,2,The Empire Smashes Back
horbie,razz,1,0,2,The Empire Smashes Back
lowww,bloogo,0,2,0,The Empire Smashes Back
pokmo,the yid,1,0,2,The Empire Smashes Back
silky johnson,razz,1,0,2,The Empire Smashes Back
lowww,the yid,0,2,0,The Empire Smashes Back
bloogo,razz,0,2,0,The Empire Smashes Back
pokmo,horbie,1,0,2,The Empire Smashes Back
lowww,razz,0,2,0,The Empire Smashes Back
the yid,horbie,1,0,2,The Empire Smashes Back
pokmo,silky johnson,0,2,0,The Empire Smashes Back
lowww,horbie,0,2,0,The Empire Smashes Back
the yid,silky johnson,0,2,0,The Empire Smashes Back
bloogo,pokmo,0,2,0,The Empire Smashes Back
fireblaster,ben,0,2,0,The Empire Smashes Back
hammerheart,primefry,0,2,0,The Empire Smashes Back
reptar,jonnjonn,0,2,0,The Empire Smashes Back
prime,icactusdog,1,0,2,The Empire Smashes Back
fireblaster,primefry,0,2,0,The Empire Smashes Back
ben,jonnjonn,1,1,2,The Empire Smashes Back
hammerheart,icactusdog,0,2,0,The Empire Smashes Back
reptar,prime,0,2,0,The Empire Smashes Back
fireblaster,jonnjonn,0,2,0,The Empire Smashes Back
primefry,icactusdog,1,0,2,The Empire Smashes Back
ben,prime,1,0,2,The Empire Smashes Back
hammerheart,reptar,0,2,0,The Empire Smashes Back
fireblaster,icactusdog,0,2,0,The Empire Smashes Back
jonnjonn,prime,1,0,2,The Empire Smashes Back
primefry,reptar,1,0,2,The Empire Smashes Back
ben,hammerheart,1,0,2,The Empire Smashes Back
fireblaster,prime,1,0,2,The Empire Smashes Back
icactusdog,reptar,1,0,2,The Empire Smashes Back
jonnjonn,hammerheart,1,0,2,The Empire Smashes Back
primefry,ben,0,2,1,The Empire Smashes Back
fireblaster,reptar,0,2,1,The Empire Smashes Back
prime,hammerheart,1,0,2,The Empire Smashes Back
icactusdog,ben,0,2,0,The Empire Smashes Back
jonnjonn,primefry,0,2,0,The Empire Smashes Back
fireblaster,hammerheart,1,1,2,The Empire Smashes Back
reptar,ben,0,2,0,The Empire Smashes Back
prime,primefry,0,2,0,The Empire Smashes Back
icactusdog,jonnjonn,0,2,0,The Empire Smashes Back
czar,usvn,0,2,0,The Empire Smashes Back
yobo,rush,0,2,1,The Empire Smashes Back
gt,sebula,1,0,2,The Empire Smashes Back
kelvinheit,espparadox,0,2,0,The Empire Smashes Back
czar,rush,0,2,0,The Empire Smashes Back
usvn,sebula,1,0,2,The Empire Smashes Back
yobo,espparadox,0,2,0,The Empire Smashes Back
gt,kelvinheit,1,1,2,The Empire Smashes Back
czar,sebula,0,2,0,The Empire Smashes Back
rush,espparadox,0,2,0,The Empire Smashes Back
usvn,kelvinheit,1,0,2,The Empire Smashes Back
yobo,gt,0,2,0,The Empire Smashes Back
czar,espparadox,0,2,0,The Empire Smashes Back
sebula,kelvinheit,0,2,1,The Empire Smashes Back
rush,gt,1,1,2,The Empire Smashes Back
usvn,yobo,1,0,2,The Empire Smashes Back
czar,kelvinheit,0,2,0,The Empire Smashes Back
espparadox,gt,1,1,2,The Empire Smashes Back
